x,y,z
12.206163843410735,8.84837514896023,14.219635154174
-2.238168142816864,13.78543099291376,15.277336551110942
12.32998718853937,8.90572955640392,-0.35675004351782746
1.4871239634945042,16.550783118284357,7.901315971611783
-13.858219125358202,0.8594902249050378,-10.611240764951798
18.034887029612886,-6.6668893300921095,-7.589903156450919
11.695456135362772,17.375667474418243,1.1801596268781331
-5.002082740441267,-10.094203771376256,1.3465176613923937
-3.980021587815475,-16.400612260218765,-7.6244540443883935
-11.120209521189315,9.981420677021404,-2.520517662814296
19.357379731820313,-6.447619425451672,-6.390952375918383
-7.106378457037831,-11.400236832755532,-6.694669924204062
17.70559922098935,-4.9228489045831525,-6.8124898986592015
-19.02244670065658,-0.5717444706249353,1.8558459846670097
18.308058139343796,-5.772474892433669,-7.291208794115787
-2.559030656138535,15.883688167484141,-13.790776271907724
-6.749770201787708,5.0142220711157,19.552032859277546
-11.863995809150317,4.996239822421916,-18.36845034034033
-13.531977458427287,-1.7209469749933426,1.3945261578678192
18.790083546019442,-5.594719793345232,-7.547950498069251
2.2912702602451382,-9.684986575178357,7.6787359871949725
3.1213526552984128,13.225717099172854,-6.261853533471108
-1.924734204262024,16.57188395168243,-13.145068484546272
-5.589321973406118,1.1399027261596864,12.246607340803173
17.695859601693723,-5.634618547424673,-8.205425366679052
19.04789457607176,-5.997103748723164,-6.373110920536194
17.805083938359395,-6.082780171382983,-6.977992153069368
10.485191836588172,-4.189118339564564,17.970828350094706
-2.155961842485577,15.616613447515247,-13.912122190651937
18.399717943563537,-5.573736083732639,-8.15387453084921
-0.859677090119412,-7.239042758525116,17.96147222023764
10.89192288027639,-12.34956076860303,1.9328790912883065
17.54266714379848,-6.70549395036695,-8.212821837285903
12.716439400873107,3.984448609588746,-1.6180733182736802
-1.957889977218773,15.592904752130398,-12.664342047424308
14.644468150439842,-8.693875128352605,-1.0942343285353537
-1.2873460259160083,19.921248827286597,18.145631244884413
-7.045709239756977,-1.9883068022114045,-18.591744215720432
-5.620553926145572,-14.766769344084247,-9.386112738936001
6.013242380435425,-5.987670036043733,-4.24544929905753
17.88800349883632,-6.217255529778413,-8.007035318980776
-10.731686629539436,15.429620699278736,3.9434317945681627
5.644413084334921,4.957830985993006,-11.828710341224768
15.031264645288182,-9.542741429081133,-16.02470171244013
-16.98668734627443,-17.83285630985509,-2.4916354527724067
-1.9351981224569732,15.03184463220809,-14.049944771126638
4.684137906048488,9.31807509278826,-4.165775627509195
7.090173023544395,9.285163929431349,6.956951857198575
-6.059996515270454,-7.40933540178176,-9.258059168882653
18.863284064442908,-4.769637785936168,-7.771235279516741
18.824587123487344,-5.775172568241266,-6.739306159593069
19.123713298257915,-6.236699074442319,-6.708650153626454
4.5533822599575124,17.05960079763829,10.838173539265306
7.724924997242848,16.46640799908819,-3.0970112231540483
-11.478514682889568,5.165157836945113,-15.939755218716694
1.3569740851687868,1.727443424723596,-15.69309985395023
11.970961703123798,-13.458454910941873,16.612992311665472
-2.0484644120325948,15.1268628013717,-12.671610298091434
13.654508803365964,-16.576216140725492,-0.4895882765059234
-1.5177003922438494,15.189250751836049,-12.769373748991569
-3.691277711444169,-10.695062200723072,8.85441930502338
0.7100460629119709,-12.549152717322073,-18.139878707938465
-1.0589308755170705,-7.368237026881271,-18.128335060979403
-9.696073633947409,-17.381326432789518,-11.688956576931243
14.673904825531906,5.326412583393221,-2.0848386991622228
-1.5752043891320788,15.78522533047257,-12.841176468984626
15.879827493237563,-13.03800916470081,-12.275321680500912
-2.7740032795250333,15.49772680039932,-12.659772545952944
-7.912521672920917,-8.198442546739578,-4.861590058457601
5.4644903866878565,-8.204617021779752,-16.026018214891803
4.332136715462656,18.01715320119166,-13.234930623551397
15.148482603291818,-15.022539387266661,13.998310663595987
-0.6188451498136018,0.03450558284620797,9.791499937250371
-19.33554656707523,-3.1486632586176455,-12.51547658704165
7.234231405934221,-7.1946411263385315,-8.151578427541665
19.21953830889193,-6.0563094005246825,-7.063750510428501
8.238609465116198,-9.05355003674476,-7.355780970014498
12.46788697106701,-15.962451821097563,-14.258696826084801
17.763885554911873,-6.380615616208935,-6.9153795870925725
10.830356375232554,4.025975557145095,8.410536820189463
6.526991719315664,-4.856756000876281,11.199951737048558
18.916819493666853,-5.750401785013935,-7.176607803835118
-8.244798239835603,-17.392583200705683,4.520782466720874
-1.6213458940692984,15.283952465553982,-12.778293731409944
8.390343622064783,19.358931598540437,2.2210124827165565
-1.3622148061995705,16.259855718735253,-13.279083346009292
0.770089455938102,-8.689469516267057,-5.521365305119751
-12.737637096099501,-13.319586269652008,-7.199766721510041
18.39224368740202,-6.667070871405177,-6.405867163239694
-0.690949648473854,-8.04910629480541,14.073247349760479
1.8427616513608278,-18.325449553370294,4.852694191913869
18.974769966319077,-4.767470139092007,-7.138215782718861
-2.57290039449,14.944866905451455,-14.060484895645427
-4.94833561024484,-7.284340020929356,10.042502514416366
3.2349777205496757,-16.30213151896356,6.618841283479124
-7.394417994266643,-11.205197038137896,-13.192662678127501
-16.84057708028513,19.14480374477632,-14.917332342733914
-3.0854152570088753,15.502187297479395,-12.387663049569634
6.928171021685458,7.297211409632169,6.071737353705281
17.515509252403373,-6.649926498576114,-7.2376010857786595
-3.142964719050397,15.073770709918174,-14.006219889427724
-1.2774736419699144,16.36497008320975,-12.53271848363699
17.590174145468154,-15.607163466395644,-4.341615568351722
17.59241304308655,-4.8904876439495375,-8.058431036241073
-2.722166965324209,15.657264108204613,-13.887362221115875
-13.893756616467101,9.10001735223089,9.687474681447465
2.3567255735576893,-8.685149045766995,-3.9012622822131746
2.4825595936329528,-12.142007914112568,-4.615799888040563
16.78841935561232,5.708159422090432,-12.168516844124419
-2.6041730097494384,16.534194655794227,-13.325044855279742
14.162426275287046,-0.17119524179691226,14.477433693998293
-1.1749936876484384,9.52216546594331,-8.560085400968976
-15.215488739920655,-7.899287024951697,-15.871909058583347
18.90816452194433,16.2831228906243,16.607712814470048
18.11825154836466,-5.022801754916745,-7.638255155501506
5.135075873766866,-0.21668486112874064,13.074878066195822
6.541218144370575,11.026173647038359,-14.005250508683286
-19.79674171091055,-8.675574228215407,-3.9464674168357448
-1.9726482530508953,15.965084891990628,-12.579887346393066
-2.8972774259453193,16.262376826528527,-12.928010208978339
18.40734835041385,-5.347658541362643,-6.420666176109478
